"Shipment Date","Matching Fields","Consignee","Consignee Full Address","Consignee Email 1","Consignee Phone 1","Consignee Website 1","Consignee Profile","Consignee Trade Roles","Shipper","Shipper Full Address","Shipper Email 1","Shipper Phone 1","Shipper Website 1","Shipper Profile","Shipper Trade Roles","Notify Party","HS Code","Goods Shipped","Volume (TEU)","Gross Weight (kg)"
"2021-04-07","Consignee; Consignee (Original Format)","Dow Group","2651 SALZBURG RB S SAGINAW RD - MIDLAND - MI - 0","","","","https://panjiva.com/Dow-Group/63403190","","Palmyra Do Brasil Ind Com De Silicio Metalico Recursos","PA-263, Breu Branco - PA, 68488-000, Brazil","","","","https://panjiva.com/Palmyra-Do-Brasil-Ind-Com-De-Silicio-Metalico-Recursos/46252835","Manufacturer","DOW","28046900","16 X 20 CONTAINERS CONTAINING 16 OF DOWSIL SILICONMETAL","16","400000"
"2021-04-06","Consignee; Consignee (Original Format)","Petroquimica Dow S.A.","Av. Américo Vespucio Sur 100, PISO 6, Las Condes, Región Metropolitana, Chile","","","","https://panjiva.com/Petroquimica-Dow-S-A/87851605","","Rohm And Haas Quimica Ltda","AVENIDA PRES HUMBERTO A C B 3200 RIO A BAIXO - JACAREI - SP - 12321150","","","","https://panjiva.com/Rohm-And-Haas-Quimica-Ltda/39278721","Manufacturer","PETROQUIMICA DOW SA","39069019","1 X 20 CONTAINERS CONTAINING 12 PALLET OF RHOPLEX TM AC-337N EMULSION","1","12696"
"2021-04-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","1 X 40 CONTAINERS CONTAINING 40 IBCS OF MANCOZEB TECHNICAL FUNGICIDE MANCOZEB","1.5","22470"
"2021-04-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF VORANOL TM RN 482 POLYOL BULK D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","21850"
"2021-04-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","1 X 40 CONTAINERS CONTAINING 80 IBCS OF MANCOZEB TECHNICAL FUNGICIDE","2","22470"
"2021-04-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","1 X 40 CONTAINERS CONTAINING 40 IBCS OF MANCOZEB TECHNICAL FUNGICIDE","2","22470"
"2021-04-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF VORANOL TM RN 482 POLYOL BULK D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","20690"
"2021-04-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","3 X 40 CONTAINERS CONTAINING 120 IBCS OF MANCOZEB TECHNICAL FUNGICIDE","4.5","67410"
"2021-04-06","Consignee; Consignee (Original Format)","Dow","Hytor St, Chloorkop, Edenvale, South Africa","","","","https://panjiva.com/Dow/70553567","","Rohm And Haas Quimica Ltda","AVENIDA PRES HUMBERTO A C B 3200 RIO A BAIXO - JACAREI - SP - 12321150","","","","https://panjiva.com/Rohm-And-Haas-Quimica-Ltda/39278721","Manufacturer","DOW","39069019","1 X 20 CONTAINERS CONTAINING 18 PALLET OF ACRYSOL TM RM-:7 RHEOLOGY MODIFIER","1","18972"
"2021-04-06","Consignee; Consignee (Original Format)","Dow","Hytor St, Chloorkop, Edenvale, South Africa","","","","https://panjiva.com/Dow/70553567","","Rohm And Haas Quimica Ltda","AVENIDA PRES HUMBERTO A C B 3200 RIO A BAIXO - JACAREI - SP - 12321150","","","","https://panjiva.com/Rohm-And-Haas-Quimica-Ltda/39278721","Manufacturer","DOW","39069019","1 X 20 CONTAINERS CONTAINING 18 PALLET OF ACRYSOL TM RM-:7 RHEOLOGY MODIFIER","1","18972"
"2021-04-06","Shipper (Original Format); Shipper","Agrocomercial Cartago Sa","100 METROS AL ESTE DE HOGARES CREA - CARTAGO - - 0","","","","https://panjiva.com/Agrocomercial-Cartago-SA/104751526","","Syngenta Protecao De Cultivos Ltda","Florida, USA","","","","https://panjiva.com/Syngenta-Protecao-De-Cultivos-Ltda/41673352","","AGROCOMERCIAL CARTAGO SA","38089199","1 X 20 CONTAINERS CONTAINING 1 PALLET OF OPTIGARD ANT GEL","1","190"
"2021-04-05","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","3 X 40 CONTAINERS CONTAINING 120 PALLET OF MANCOZEB TECHNICAL FUNGICIDE","6","67410"
"2021-04-05","Consignee","Upl Costa Rica Sociedad Anonima","Del puente del rio Virilla, 100m Norte, 400m Oeste. A mano derecha, Calle Potrerillos, Provincia de Alajuela, San Rafael, Costa Rica","","","","https://panjiva.com/Upl-Costa-Rica-Sociedad-Anonima/33370361","","Cargill Agricola Sa","Rua Will Cargill, 880 - Distrito Industrial, Uberlândia - MG, 38402-350, Brazil","","","","https://panjiva.com/Cargill-Agricola-SA/38551696","Manufacturer","UL COSTA RICA SCC SA","35051000","1 X 40 CONTAINERS CONTAINING 18 PALLET OF AMIDO STABTEX","2","20461"
"2021-04-05","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","2 X 40 CONTAINERS CONTAINING 80 PALLET OF MANCOZEB TECHNICAL FUNGICIDE","4","44940"
"2021-04-05","Consignee; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Rhodia Brasil Sa","Av. Caetano de Abreu, Itatiba - SP, Brazil","","","","https://panjiva.com/Rhodia-Brasil-SA/77605629","Manufacturer","DOW","34029029","1 X 20 CONTAINERS CONTAINING 18 PALLET OF AGRHOSPEC HT ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID, N.O.S.   (POTASSIUM MONOCHLOROACETATE,   DODECYLDIMETHYLAMINE) LIQUID","1","19080"
"2021-04-05","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","3 X 40 CONTAINERS CONTAINING 120 PALLET OF MANCOZEB TECHNICAL FUNGICIDE","6","67410"
"2021-04-04","Consignee; Consignee (Original Format)","Syngenta Agro Sa","AV DEL LIBERTADOR 1855 - VICENTE LOPEZ - - 0","","","","https://panjiva.com/Syngenta-Agro-SA/36079317","","Oxiteno Sa Industria & Comercio","R BENZENO 1 065 POLO INDUSTRIAL DE C - CAMACARI - BA - 42816120","","","","https://panjiva.com/Oxiteno-SA-Industria-Comercio/71674887","Manufacturer","SYNGENTA AGRO SA","34029029","2 X 20 CONTAINERS CONTAINING 40 PALLET OF SURFOM SC 8242","2","35512"
"2021-04-04","Consignee; Consignee (Original Format)","Dow Agrosciences Argentina Sa","Cecilia Grierson 355, C1107 CABA, Argentina","","","","https://panjiva.com/Dow-Agrosciences-Argentina-SA/62917394","Manufacturer","Oxiteno Sa Industria & Comercio","R BENZENO 1 065 POLO INDUSTRIAL DE C - CAMACARI - BA - 42816120","","","","https://panjiva.com/Oxiteno-SA-Industria-Comercio/71674887","Manufacturer","DOW AGROSCIENCES ARGENTINA SA","34021300","3 X 20 CONTAINERS CONTAINING 3 TANK OF ULTRAMINA TA 80","3","59440"
"2021-04-04","Consignee","Upl Costa Rica Sociedad Anonima","Del puente del rio Virilla, 100m Norte, 400m Oeste. A mano derecha, Calle Potrerillos, Provincia de Alajuela, San Rafael, Costa Rica","","","","https://panjiva.com/Upl-Costa-Rica-Sociedad-Anonima/33370361","","Unilever Brasil Industrial Ltda","Av. Indústrias, 315 - Distrito Industrial Benedito Storani, Vinhedo - SP, 13280-000, Brazil","","+55 19 3309 8414","","https://panjiva.com/Unilever-Brasil-Industrial-Ltda/26522406","Manufacturer","UL COSTA RICA SCC SA","00330000","1 X 40 CONTAINERS CONTAINING 21 PALLET OF REXONA DEO ROLLON REXONA DEO ROL AP BAMBOO DOVE SH RECONSTRUCCION COMPLETA DOVE JAB BLANCO DOVE BABY JAB HIDRAT ENRIQ PONDS TWL DESMAQ CLARANT B3","2","9797"
"2021-04-03","Consignee; Consignee (Original Format)","Dow","3, Intiland Tower, Jl. Jend. Sudirman No.32, RW.2, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia","","","","https://panjiva.com/Dow/91538128","","Rohm And Haas Quimica Ltda","AVENIDA PRES HUMBERTO A C B 3200 RIO A BAIXO - JACAREI - SP - 12321150","","","","https://panjiva.com/Rohm-And-Haas-Quimica-Ltda/39278721","Manufacturer","DOW","39069019","1 X 20 CONTAINERS CONTAINING 18 PALLET OF ACRYSOL TM RM-7 RHEOLOGY MODIFIER","1","18972"
"2021-04-02","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Bayer Sa","Avenida San Carlos, San Joaquín, 27340 Torreón, Coah., Mexico","","+52 33 3671 3666","","https://panjiva.com/Bayer-SA/36374907","Manufacturer","Bayer S.A.","Estr. da Boa Esperança, Belford Roxo - RJ, Brazil","","+55 21 2761 0555","","https://panjiva.com/Bayer-S-A/35499760","Manufacturer","BAYER","38089996","1 X 20 CONTAINERS CONTAINING 70 BOXES OF PLASTICS BOTTLES RACUMIN POLVO CEP","1","543"
"2021-04-02","Shipper (Original Format); Shipper","Pbb Polisur Srl","Cecilia Grierson 355, C1107 CABA, Argentina","","","","https://panjiva.com/Pbb-Polisur-Srl/62916319","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","PBB POLISUR SRL","34029029","1 X 40 CONTAINERS CONTAINING 30 PALLET OF DEMTROL TM D-7623 DEMULSIFIER STEEL DRUM","2","25720"
"2021-04-02","Shipper (Original Format); Shipper","Pbb Polisur Srl","Cecilia Grierson 355, C1107 CABA, Argentina","","","","https://panjiva.com/Pbb-Polisur-Srl/62916319","","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","AV ANDRE COSTA 2201 PARTE ENGORDADOURO LOTE 58 CHACARA MORADA MEDIT - JUNDIAI - SP - 13214730","","","","https://panjiva.com/Dow-Brasil-Industria-E-Comercio-De-Prod-Quimicos-Ltda/87840820","Manufacturer","PBB POLISUR SRL","39095019","1 X 20 CONTAINERS CONTAINING 11 PALLET OF VORAMER TM MR 1201 ISOCYANATE","1","10449"
"2021-04-02","Shipper (Original Format); Shipper","Pbb Polisur Srl","Cecilia Grierson 355, C1107 CABA, Argentina","","","","https://panjiva.com/Pbb-Polisur-Srl/62916319","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","PBB POLISUR SRL","34029029","1 X 40 CONTAINERS CONTAINING 30 PALLET OF DEMTROL TM D-7623 DEMULSIFIER STEEL DRUM","2","25720"
"2021-04-02","Consignee; Consignee (Original Format)","Sumitomo","898 Xinling Rd, Pudong Xinqu, Shanghai Shi, China, 201209","","","","https://panjiva.com/Sumitomo/71210751","Manufacturer","Cafebras Comercio De Cafes Do Brasi","Av. Gen. Astolfo Ferreira Mendes, 650 - São Judas Tadeu, Patrocínio - MG, 38740-000, Brazil","","+55 34 3831 9076","","https://panjiva.com/Cafebras-Comercio-De-Cafes-Do-Brasi/20911187","","SUMITOMO","09011110","1 X 20 CONTAINERS CONTAINING 320 BAGS OF COFFEE BEANS COFFEE SEEDS","1","19360"
"2021-04-02","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Bayer S.A.","Av. Paseo de la República 3074, San Isidro 15046, Peru","","","","https://panjiva.com/Bayer-S-A/88035140","","Bayer S.A.","Estr. da Boa Esperança, Belford Roxo - RJ, Brazil","","+55 21 2761 0555","","https://panjiva.com/Bayer-S-A/35499760","Manufacturer","BAYER","38089996","1 X 20 CONTAINERS CONTAINING 42 BOXES OF RACUMIN POLVO (BR) CP0","1","322"
"2021-04-02","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Bayer Sa","Avenida San Carlos, San Joaquín, 27340 Torreón, Coah., Mexico","","+52 33 3671 3666","","https://panjiva.com/Bayer-SA/36374907","Manufacturer","Bayer S.A.","Estr. da Boa Esperança, Belford Roxo - RJ, Brazil","","+55 21 2761 0555","","https://panjiva.com/Bayer-S-A/35499760","Manufacturer","BAYER","38089299","2 X 40 CONTAINERS CONTAINING 1200 BOXES OF CRIPTON XPRO SC450 4X5L BOT CL","4","31367"
"2021-04-01","Consignee","Upl Costa Rica Sociedad Anonima","Del puente del rio Virilla, 100m Norte, 400m Oeste. A mano derecha, Calle Potrerillos, Provincia de Alajuela, San Rafael, Costa Rica","","","","https://panjiva.com/Upl-Costa-Rica-Sociedad-Anonima/33370361","","Cargill Agricola Sa","Rua Will Cargill, 880 - Distrito Industrial, Uberlândia - MG, 38402-350, Brazil","","","","https://panjiva.com/Cargill-Agricola-SA/38551696","Manufacturer","UL COSTA RICA SCC SA","35051000","1 X 40 CONTAINERS CONTAINING 18 PALLET OF AMIDO STABTEX SC 12437","2","20461"
"2021-04-01","Shipper; Shipper (Original Format)","Dhl Global Forwarding","Ukraine","","","","https://panjiva.com/Dhl-Global-Forwarding/87860158","Logistics","Adama Brasil Sa","Av. Júlio de Castilhos, 2085 - Coqueiros, Taquari - RS, 95860-000, Brazil","","+55 43 3371 9325","","https://panjiva.com/Adama-Brasil-SA/34879661","","DHL GLOBAL FORWARDING","31059090","1 X 20 & 1 X 40 CONTAINERS CONTAINING 18 PALLET OF 16.000 L  OF SCUDERO CAB SL 800 PLASTIC JUGS  OF 20 L","3","24064"
"2021-04-01","Shipper (Original Format); Shipper","Lanxess Corporation Group","GRANGES-PACCOT/SWITSERLAND SAP.","","","","https://panjiva.com/Lanxess-Corporation-Group/87855105","","Adama Brasil S/A","R. Pedro Antônio de Souza, 400 - Eucaliptos, Londrina - PR, 86031-610, Brazil","","+55 43 3371 9013","","https://panjiva.com/Adama-Brasil-S-A/35265027","Manufacturer","LANXESS","86090000","1 X 20 CONTAINERS CONTAINING 2 TANK OF DICLOROFENILISOCIANA ISOTANK VAZIO COM RESIDUO DE 3.4-DICLOROFENILISOCIANA","1","1"
"2021-03-31","Consignee; Consignee (Original Format)","Dow Group","2651 SALZBURG RB S SAGINAW RD - MIDLAND - MI - 0","","","","https://panjiva.com/Dow-Group/63403190","","Ligas De Aluminio Sa Liasa","Avenida Doutor José Patrus de Souza, 1000 - Industrial, Pirapora - MG, 39270-000, Brazil","","","","https://panjiva.com/Ligas-De-Aluminio-SA-Liasa/36032914","Manufacturer","DOW","28046900","20 X 20 CONTAINERS CONTAINING 20 OF 20 X 20 CONTAINERS CONTAINING 20","20","540000"
"2021-03-31","Consignee; Consignee (Original Format)","Sumitomo Corporation","Japan","","","","https://panjiva.com/Sumitomo-Corporation/87861575","","Nexa Recursos Minerais Sa","LMG-706, Vazante - MG, 38780-000, Brazil","","","","https://panjiva.com/Nexa-Recursos-Minerais-SA/62285174","Manufacturer","SUMITOMO","26070000","16 X 20 CONTAINERS CONTAINING 16 PACKAGES OF LEAD SILVER CONCENTRATES","16","333359.99"
"2021-03-31","Consignee; Consignee (Original Format)","Dow Group","2651 SALZBURG RB S SAGINAW RD - MIDLAND - MI - 0","","","","https://panjiva.com/Dow-Group/63403190","","Palmyra Do Brasil Ind Com De Silicio Metalico Recursos","BR-499, Santos Dumont - MG, 36240-000, Brazil","","","","https://panjiva.com/Palmyra-Do-Brasil-Ind-Com-De-Silicio-Metalico-Recursos/46399262","Manufacturer","DOW","28046900","10 X 20 CONTAINERS CONTAINING 10 PACKAGES OF DOWSIL SILICON METAL","10","252000"
"2021-03-30","Consignee; Consignee (Original Format)","Sumitomo","898 Xinling Rd, Pudong Xinqu, Shanghai Shi, China, 201209","","","","https://panjiva.com/Sumitomo/71210751","Manufacturer","Sucafina Brasil Industria Comercio E Exportacao Ltda","R GUILHERME FRANCISCO ZANATELLI 121 SANTA LUZIA - VARGINHA - MG - 37026653","","","","https://panjiva.com/Sucafina-Brasil-Industria-Comercio-E-Exportacao-Ltda/41420318","Trading Company","SUMITOMO","09011110","2 X 40 CONTAINERS CONTAINING 880 BAGS OF GREEN COFFEE  BEANS.","4","53240"
"2021-03-30","Shipper (Original Format); Shipper","Neuma Center Peru Sociedad Anonima Necper","Industrial 0, Tacna, Peru","","","","https://panjiva.com/Neuma-Center-Peru-Sociedad-Anonima-Necper/39897162","Manufacturer","Sumitomo Rubber Do Brasil Ltda","Av. Francisco Ferreira da Cruz, 4656 - Eucaliptos, Fazenda Rio Grande - PR, Brazil","","","","https://panjiva.com/Sumitomo-Rubber-Do-Brasil-Ltda/39281728","","NEUMA CENTER PERU SOCIEDAD ANONIMA NECPER","40111000","1 X 40 CONTAINERS CONTAINING 640 PIECES OF DUNLOP TIRES","2","7145"
"2021-03-30","Shipper (Original Format); Shipper","Neumaticos Y Llantas Del Pacifico Ltda","Conchalí, Conchali, Santiago Metropolitan Region, Chile","","","","https://panjiva.com/Neumaticos-Y-Llantas-Del-Pacifico-Ltda/87862406","","Sumitomo Rubber Do Brasil Ltda","Av. Francisco Ferreira da Cruz, 4656 - Eucaliptos, Fazenda Rio Grande - PR, Brazil","","","","https://panjiva.com/Sumitomo-Rubber-Do-Brasil-Ltda/39281728","","NEUMATICOS Y LLANTAS DEL PACIFICO LTDA","40111000","3 X 40 CONTAINERS CONTAINING 2799 PIECES OF DUNLOP NEW TYRES","6","26970"
"2021-03-29","Shipper (Original Format); Shipper","Inversiones Agroindustriales De Centroamerica Sa De Cv","CA-5, Choloma, Honduras","","","","https://panjiva.com/Inversiones-Agroindustriales-De-Centroamerica-SA-De-Cv/100702029","","Syngenta Seeds Ltda","RODM JOAQUIM MANOEL FERREIRA SN KM 13 SALA NIDERA S DISTRITO INDUSTRIAL - UBERLANDIA - MG - 38400974","","","","https://panjiva.com/Syngenta-Seeds-Ltda/71674839","","INVERSIONES AGROINDUSTRIALES DE CENTROAMERICA SA DE CV","10051000","1 X 40 CONTAINERS CONTAINING 18 PALLET OF CORN SEEDS","2","22833"
"2021-03-29","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF VORANOL TM RN 482 POLYOL BULK D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","21950"
"2021-03-29","Shipper (Original Format); Shipper","Distriservices Sa","Colombia","","","","https://panjiva.com/Distriservices-SA/87851213","","Syngenta Protecao De Cultivos Ltda","Florida, USA","","","","https://panjiva.com/Syngenta-Protecao-De-Cultivos-Ltda/41673352","","DISTRISERVICES SA","29309029","1 X 40 CONTAINERS CONTAINING 10 IBCS OF DIAFENTIURON  BRA TOXIC SOLID, ORGANIC","2","5340"
"2021-03-29","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Syngenta S.A.","Cl. 64 Nte. #5b146 OF 104C, Cali, Valle del Cauca, Colombia","","","","https://panjiva.com/Syngenta-S-A/87858211","","Syngenta Seeds Ltda","RODM JOAQUIM MANOEL FERREIRA SN KM 13 SALA NIDERA S DISTRITO INDUSTRIAL - UBERLANDIA - MG - 38400974","","","","https://panjiva.com/Syngenta-Seeds-Ltda/71674839","","SYNGENTA","10051000","2 X 40 CONTAINERS CONTAINING 32 PALLET OF CORN SEEDS","4","37137"
"2021-03-29","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF VORANOL TM RN 482 POLYOL BULK D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","22410"
"2021-03-29","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","3 X 40 CONTAINERS CONTAINING 120 IBCS OF MANCOZEB TECHNICAL  FUNGICIDE","6","67410"
"2021-03-28","Consignee; Consignee (Original Format)","Syngenta Group","Bangladesh","","","","https://panjiva.com/Syngenta-Group/87859286","","Maquinas Agricolas Jacto Sa","Rua Doutor Luiz Miranda, 1650, Pompéia - São Paulo, 17580-000, Brazil","","+55 14 3405 2100","jacto.com.br","https://panjiva.com/Maquinas-Agricolas-Jacto-SA/1548546","Wholesale","SYNGENTA","84244100","1 X 40 CONTAINERS CONTAINING 1792 PACKAGES OF MANUALKNAPSACK SPRAYER","2","9501"
"2021-03-28","Consignee; Consignee (Original Format)","Sumitomo","898 Xinling Rd, Pudong Xinqu, Shanghai Shi, China, 201209","","","","https://panjiva.com/Sumitomo/71210751","Manufacturer","Louis Dreyfus Co. Brasil Sa","Florida, USA","","","","https://panjiva.com/Louis-Dreyfus-Co-Brasil-SA/41674218","Manufacturer","SUMITOMO","09011110","1 X 20 CONTAINERS CONTAINING 320 BAGS OF GREEN COFFEE,","1","19360"
"2021-03-27","Shipper (Original Format); Shipper","Unknown Customer","China","","","","https://panjiva.com/Unknown-Customer/87857500","","Syngenta Seeds Ltda","Av. das Nações Unidas, 18001 - Santo Amaro, São Paulo - SP, Brazil","","","","https://panjiva.com/Syngenta-Seeds-Ltda/46608180","","UNKNOWN CUSTOMER","12011000","SOYBEAN SEED","0","7025000"
"2021-03-27","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Syngenta Agro Sa","AV DEL LIBERTADOR 1855 - VICENTE LOPEZ - - 0","","","","https://panjiva.com/Syngenta-Agro-SA/36079317","","Syngenta Protecao De Cultivos Ltda","Florida, USA","","","","https://panjiva.com/Syngenta-Protecao-De-Cultivos-Ltda/41673352","","SYNGENTA AGRO SA","38089199","1 X 20 & 1 X 40 CONTAINERS CONTAINING 21 IBCS OF CRUISER 60 FS SEMILLERO THIAMETHOXAM","3","28396"
"2021-03-27","Consignee; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Oxiteno Nordeste S.A. Industria E Comercio","R. Benzeno, 1065 - Polo Petroquímico, Camaçari - BA, 42810-020, Brazil","","","","https://panjiva.com/Oxiteno-Nordeste-S-A-Industria-E-Comercio/32855486","Manufacturer","DOW","34021300","1 X 20 CONTAINERS CONTAINING 17 BOXES OF ULTRAMINA TA 80","1","17323"
"2021-03-25","Shipper (Original Format); Shipper","Kuehne & Nagel","Thailand","","","","https://panjiva.com/Kuehne-Nagel/87851362","Manufacturer, Logistics","Sumitomo Rubber Do Brasil Ltda","Av. Francisco Ferreira da Cruz, 4656 - Eucaliptos, Fazenda Rio Grande - PR, Brazil","","","","https://panjiva.com/Sumitomo-Rubber-Do-Brasil-Ltda/39281728","","KUEHNE & NAGEL","73090090","2 X 40 CONTAINERS CONTAINING 384 OF METAL BOXES","4","50688"
"2021-03-25","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Pt Syngenta Indonesia","13, Cibis Park, Jl. TB Simatupang No.2, RW.5, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia","","","","https://panjiva.com/PT-Syngenta-Indonesia/100702179","","Syngenta Protecao De Cultivos Ltda","Florida, USA","","","","https://panjiva.com/Syngenta-Protecao-De-Cultivos-Ltda/41673352","","PT SYNGENTA INDONESIA","38089100","1 X 20 CONTAINERS CONTAINING 2 PALLET OF FORTENZA 600 FS 20 L","1","184"
